city,model_a,model_b,dm_stat,p_value,mean_loss_diff,better,significant_5pct,p_value_fdr,significant_5pct_fdr
lima,seasonal_naive,chronos,2.931165220938101,0.003932898637690448,5.33791009733412,chronos,True,0.016293437213289,True
lima,seasonal_naive,lgbm_direct,2.631170387269892,0.00944232318724695,5.306774654657924,lgbm_direct,True,0.03422842155377019,True
lima,seasonal_naive,chronos_cov,2.6862717258247653,0.00808107162826369,4.961163512731707,chronos_cov,True,0.03164116793280098,True
lima,seasonal_naive,nas_gru,3.1423040624881593,0.0020380390833042075,5.373966062227884,nas_gru,True,0.009850522235970336,True
lima,chronos,lgbm_direct,-0.05137582973620128,0.9590977397194151,-0.031135442676196452,chronos,False,0.9911021223692225,False
lima,chronos,chronos_cov,-0.3748151424397319,0.7083532377875585,-0.37674658460241284,chronos,False,0.8495115271730644,False
lima,chronos,nas_gru,0.042256675509583945,0.96635302679002,0.03605596489376466,nas_gru,False,0.9818787176618871,False
lima,lgbm_direct,chronos_cov,-0.45678487914153515,0.6485187713597607,-0.3456111419262164,lgbm_direct,False,0.72334786036281,False
lima,lgbm_direct,nas_gru,0.0548234786459441,0.9563556157139332,0.06719140756996102,nas_gru,False,0.9812840675830716,False
lima,chronos_cov,nas_gru,0.25183760315678155,0.8015281645900532,0.41280254949617734,nas_gru,False,0.8912424903778855,False
los_angeles,seasonal_naive,chronos,1.6613580174442073,0.09883240539964848,1.252168787850274,chronos,False,0.1433069878294903,False
los_angeles,seasonal_naive,lgbm_direct,0.5074757300193687,0.6126028330860527,0.5529247901181877,lgbm_direct,False,0.6579808207220565,False
los_angeles,seasonal_naive,chronos_cov,-0.34822477997892837,0.7281834826360783,-0.3359319390542301,seasonal_naive,False,0.8446928398578508,False
los_angeles,seasonal_naive,nas_gru,0.6759551704357792,0.5001608367561677,0.4727857689062753,nas_gru,False,0.5788760268992348,False
los_angeles,chronos,lgbm_direct,-0.9029716344588198,0.3680594731305723,-0.6992439977320861,chronos,False,0.7688338629085362,False
los_angeles,chronos,chronos_cov,-3.357265407406514,0.0010087435352903436,-1.588100726904504,chronos,True,0.007313390630854991,True
los_angeles,chronos,nas_gru,-1.340500715251745,0.18220837223226996,-0.7793830189439986,chronos,False,0.5197095186915621,False
los_angeles,lgbm_direct,chronos_cov,-1.1195992438123465,0.26476157034673853,-0.8888567291724178,lgbm_direct,False,0.6119536133036645,False
los_angeles,lgbm_direct,nas_gru,-0.09904843232834386,0.9212385281959947,-0.08013902121191242,lgbm_direct,False,0.9812840675830716,False
los_angeles,chronos_cov,nas_gru,0.8749935339520466,0.38304467620976035,0.8087177079605055,nas_gru,False,0.7472749051926264,False
madrid,seasonal_naive,chronos,0.306546127485597,0.7596347552860456,0.3551909351660536,chronos,False,0.7596347552860456,False
madrid,seasonal_naive,lgbm_direct,3.090373279551205,0.0024031311066940353,2.0923170784227256,lgbm_direct,True,0.011615133682354504,True
madrid,seasonal_naive,chronos_cov,1.46289951432525,0.14568932128970075,0.9419660224063572,chronos_cov,False,0.24852884220007773,False
madrid,seasonal_naive,nas_gru,4.08914010712196,7.194965693030754e-05,2.1705752395239535,nas_gru,True,0.0006955133503263062,True
madrid,chronos,lgbm_direct,2.1052013518454458,0.03702225337604314,1.7371261432566718,lgbm_direct,True,0.5368226739526255,False
madrid,chronos,chronos_cov,1.1023784846032039,0.27214901547061776,0.5867750872403039,chronos_cov,False,0.5139517269022805,False
madrid,chronos,nas_gru,1.8684543605719524,0.06374467810684774,1.8153843043578997,nas_gru,False,0.2640850950140835,False
madrid,lgbm_direct,chronos_cov,-2.2528955398678754,0.025787917858215208,-1.150351056016368,lgbm_direct,True,0.22253022719999907,False
madrid,lgbm_direct,nas_gru,0.27186789764221975,0.7861157132482285,0.07825816110122778,nas_gru,False,0.9668538813415232,False
madrid,chronos_cov,nas_gru,2.147487161295694,0.03344021025989806,1.2286092171175955,nas_gru,True,0.24244152438426092,False
manila,seasonal_naive,chronos,3.6215729915253534,0.00040580996256823533,8.744550779130725,chronos,True,0.002353697782895765,True
manila,seasonal_naive,lgbm_direct,3.822697681460063,0.0001963739993447284,9.17497281962085,lgbm_direct,True,0.0014237114952492809,True
manila,seasonal_naive,chronos_cov,2.667843915549202,0.008515177172788617,7.009233057211244,chronos_cov,True,0.03164116793280098,True
manila,seasonal_naive,nas_gru,3.2028204456329625,0.001677718509896713,9.140975981288484,nas_gru,True,0.009730767357400937,True
manila,chronos,lgbm_direct,0.3570531345582692,0.7215783864798492,0.4304220404901268,lgbm_direct,False,0.8719072169964844,False
manila,chronos,chronos_cov,-3.5768612064880805,0.0004750483378450333,-1.73531772191948,chronos,True,0.004592133932501989,True
manila,chronos,nas_gru,0.18539647451613095,0.8531807770107862,0.39642520215776217,nas_gru,False,0.9818787176618871,False
manila,lgbm_direct,chronos_cov,-1.4805900340370821,0.1409157638773012,-2.1657397624096064,lgbm_direct,False,0.4540619058268594,False
manila,lgbm_direct,nas_gru,-0.023500164831578893,0.9812840675830716,-0.03399683833236475,lgbm_direct,False,0.9812840675830716,False
manila,chronos_cov,nas_gru,0.9966166089053046,0.32063406425837426,2.131742924077242,nas_gru,False,0.7152606048840657,False
mexico_city,seasonal_naive,chronos,2.554741755913204,0.011672476387311986,5.437563707962942,chronos,True,0.030772892293822508,True
mexico_city,seasonal_naive,lgbm_direct,1.384979278192875,0.16821568214206528,2.0481141319576173,lgbm_direct,False,0.2567502516905207,False
mexico_city,seasonal_naive,chronos_cov,2.990268434546161,0.003282916793358453,5.1830381362268305,chronos_cov,True,0.022785640042720063,True
mexico_city,seasonal_naive,nas_gru,2.2268719487156203,0.027519081201266078,3.2182278244467506,nas_gru,True,0.06650444623639302,False
mexico_city,chronos,lgbm_direct,-1.9225351893171587,0.05652660386073674,-3.3894495760053247,chronos,False,0.5395584126308223,False
mexico_city,chronos,chronos_cov,-0.28807160311094815,0.7737090282035511,-0.2545255717361117,chronos,False,0.8629831468424224,False
mexico_city,chronos,nas_gru,-1.7297474770068102,0.08583308866712346,-2.2193358835161923,chronos,False,0.3111449464183225,False
mexico_city,lgbm_direct,chronos_cov,1.7195728128556174,0.08767371509827289,3.134924004269214,chronos_cov,False,0.363219676835702,False
mexico_city,lgbm_direct,nas_gru,1.1104065883529255,0.2686875221402155,1.1701136924891333,nas_gru,False,0.5993798570820192,False
mexico_city,chronos_cov,nas_gru,-1.2850208090316848,0.20086247808398128,-1.9648103117800804,chronos_cov,False,0.6193891820545576,False
mumbai,seasonal_naive,chronos,2.680769650175234,0.00820854013782209,15.560230255126953,chronos,True,0.026449740444093404,True
mumbai,seasonal_naive,lgbm_direct,1.7752790137750913,0.07797907989055237,11.42414771206257,lgbm_direct,False,0.15075955445506792,False
mumbai,seasonal_naive,chronos_cov,1.2846052976551237,0.20100731188832802,3.079131813230627,chronos_cov,False,0.32384511359786183,False
mumbai,seasonal_naive,nas_gru,2.5175604118303405,0.012919501132848192,17.317244211832683,nas_gru,True,0.03746655328525976,True
mumbai,chronos,lgbm_direct,-2.459399626991239,0.01510985542516033,-4.136082543064383,chronos,True,0.43818580732964957,False
mumbai,chronos,chronos_cov,-2.1504190931510565,0.033203346185581885,-12.481098441896327,chronos,True,0.13755671991169638,False
mumbai,chronos,nas_gru,0.5410727243765148,0.589299345533429,1.7570139567057292,nas_gru,False,0.9494267233594135,False
mumbai,lgbm_direct,chronos_cov,-1.2985044870896492,0.19620418197930597,-8.345015898831942,lgbm_direct,False,0.5172655706727157,False
mumbai,lgbm_direct,nas_gru,1.702616361539751,0.09081257749717707,5.893096499770112,nas_gru,False,0.3762235353454479,False
mumbai,chronos_cov,nas_gru,2.0533186235050755,0.041864048483211215,14.238112398602055,nas_gru,True,0.24281148120262505,False
nairobi,seasonal_naive,chronos,4.937189555576218,2.1791239430254772e-06,2.7442848395418236,chronos,True,6.319459434773884e-05,True
nairobi,seasonal_naive,lgbm_direct,4.3365690043403795,2.7159214808033457e-05,2.5686694010172935,lgbm_direct,True,0.0003938086147164851,True
