city,tier,variable,lead_day,lead_hours_mid,n,mae,rmse,bias,sd,err_ar1,actual_sd
amsterdam,rich,wind_direction_10m,2,60,12024,20.4270625415835,32.4098511735832,0.0270292747837658,32.40983990259929,0.5066364026555655,98.21858237875526
amsterdam,rich,wind_direction_10m,3,84,12024,23.893962075848304,36.99908177997859,-0.7018463073852296,36.99242441801231,0.5588525117922821,98.21858237875526
amsterdam,rich,precipitation,1,36,12024,0.1115851630073187,0.5700140360821583,-0.004016966067864273,0.5699998818546207,0.10802139932184397,0.5623637018745774
amsterdam,rich,precipitation,2,60,12024,0.12223885562208917,0.5637797779782624,-0.003892215568862276,0.5637663423043136,0.20134116705888289,0.5623637018745774
amsterdam,rich,precipitation,3,84,12024,0.13631736526946106,0.5911024832536088,0.0015785096473719196,0.5911003755842793,0.3066092436790794,0.5623637018745774
amsterdam,rich,cloud_cover,1,36,12024,23.77420159680639,41.65883060047815,3.75374251497006,41.48936712135582,0.3039243716965549,43.78528458795842
amsterdam,rich,cloud_cover,2,60,12024,28.104208250166334,41.758339273358665,-7.823769128409847,41.01886804257609,0.5019400600372829,43.78528458795842
amsterdam,rich,cloud_cover,3,84,12024,31.300399201596807,45.27765491495194,-8.721889554224884,44.429659881675605,0.5601392325921554,43.78528458795842
amsterdam,rich,shortwave_radiation,1,36,12024,34.69018629407851,84.47300599904663,-12.530871590153028,83.53841032546684,0.37368410287868314,233.76039143475325
amsterdam,rich,shortwave_radiation,2,60,12024,35.311127744510976,79.65694545203932,3.8244344644045243,79.5650844263779,0.5881299925262852,233.76039143475325
amsterdam,rich,shortwave_radiation,3,84,12024,40.42440119760479,89.46446762857236,2.4400365934797072,89.43118689521208,0.6632549243122096,233.76039143475325
amsterdam,rich,temperature_2m,1,36,12024,0.6084996673320027,0.8587142828443454,-0.059081836327345295,0.8566793777003546,0.5235833675884037,6.5216546538731075
amsterdam,rich,temperature_2m,2,60,12024,1.6931886227544912,2.0549813308461986,-1.5114354624085162,1.3923042458817572,0.8610837149787895,6.5216546538731075
amsterdam,rich,temperature_2m,3,84,12024,1.7885811709913508,2.1762243133791106,-1.5347388556220891,1.542896272335306,0.8712880035194674,6.5216546538731075
bangkok,rich,relative_humidity_2m,1,36,11100,7.2611711711711715,9.223994366437571,-0.09,9.223555283732626,0.9200043725593376,17.71283477234599
bangkok,rich,relative_humidity_2m,2,60,11076,7.36303719754424,9.387619110322444,-0.39662332972192127,9.37923677570896,0.9203575246388566,17.715899710536835
bangkok,rich,relative_humidity_2m,3,84,11052,7.073561346362649,9.04042976023422,-0.41865725660513936,9.03073066541243,0.9122920319288524,17.710575451562963
bangkok,rich,surface_pressure,1,36,11100,0.4335855855855862,0.5536252350651127,0.11918918918918923,0.5406429857875944,0.8017981881341448,3.16258292176416
bangkok,rich,surface_pressure,2,60,11076,0.482674250631998,0.6083957259346099,0.032349223546407464,0.6075350912263797,0.8509415662689369,3.164878688329254
bangkok,rich,surface_pressure,3,84,11052,0.5398932319942097,0.6818168602406612,0.01995114006514684,0.6815248953035643,0.8794569922425374,3.1659079879446437
bangkok,rich,wind_speed_10m,1,36,11100,3.2478108108108104,4.061786208948867,-2.529396396396396,3.1780907911990384,0.7541099558181938,4.323558429500418
